Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,19.237481,73.034974,FMPP0047491821,19.08274,72.913409,2016-07-05 10:00:00,2016-07-05 13:00:00,1.21,2016-07-05 10:15:00,1,2.082844662427344
1,FMPP0047491821,19.08274,72.913409,FMPC0116201110,19.194373,72.968021,2016-07-05 10:00:00,2016-07-05 13:00:00,0.62,2016-07-05 11:07:12,1,17.99309724090539
1,FMPC0116201110,19.194373,72.968021,FMPP0047534336,19.391534,72.824585,2016-07-05 13:00:00,2016-07-05 16:00:00,1.0,2016-07-05 12:22:12,0,12.584874321203024
1,FMPP0047534336,19.391534,72.824585,FMPP0047519427,19.290174999999998,72.869981,2016-07-05 13:00:00,2016-07-05 16:00:00,1.09,2016-07-05 13:42:36,1,10.780923061059038
1,FMPP0047519427,19.290174999999998,72.869981,FMPP0047503243,19.295491,72.874347,2016-07-05 13:00:00,2016-07-05 16:00:00,0.05,2016-07-05 14:00:36,1,2.0044779400604567
1,FMPP0047503243,19.295491,72.874347,FMPP0047520848,19.277817,72.872763,2016-07-05 13:00:00,2016-07-05 16:00:00,0.31,2016-07-05 14:34:12,1,12.040143841507291
1,FMPP0047520848,19.277817,72.872763,FMPP0047501806,19.277817,72.872763,2016-07-05 13:00:00,2016-07-05 16:00:00,0.0,2016-07-05 14:49:12,1,1.9919634645923705
1,FMPP0047501806,19.277817,72.872763,FMPP0047515572,19.277817,72.872763,2016-07-05 13:00:00,2016-07-05 16:00:00,0.0,2016-07-05 15:04:12,1,17.01693835493272
1,FMPP0047515572,19.277817,72.872763,FMPC0116179064,19.209068,72.873479,2016-07-05 13:00:00,2016-07-05 16:00:00,0.43,2016-07-05 15:45:00,1,12.020960263962095
1,FMPC0116179064,19.209068,72.873479,FMPP0047423791,19.247893,72.978497,2016-06-05 10:00:00,2016-06-05 14:00:00,0.62,2016-07-05 16:37:12,0,10.780923061059038
1,FMPP0047423791,19.247893,72.978497,FMPP0047510320,19.236645,72.965666,2016-07-05 13:00:00,2016-07-05 16:00:00,0.15,2016-07-05 17:01:12,0,11.496937154667224
1,FMPP0047510320,19.236645,72.965666,FMPC0116182355,19.206,72.976212,2016-07-05 16:00:00,2016-07-05 18:00:00,0.19,2016-07-05 17:27:36,1,14.070018413686576
1,FMPC0116182355,19.206,72.976212,FMPC0116174211,19.206,72.976212,2016-07-05 16:00:00,2016-07-05 18:00:00,0.0,2016-07-05 17:42:36,1,24.302385537183188
1,FMPC0116174211,19.206,72.976212,FMPC0116201869,19.188056,72.963056,2016-07-05 16:00:00,2016-07-05 18:00:00,0.22,2016-07-05 18:10:48,1,13.675556456867707
1,FMPC0116201869,19.188056,72.963056,Sink,19.237481,73.034974,,,0.52,2016-07-05 18:57:00,,
2,Hub,19.237481,73.034974,FMPP0047520906,19.20149,72.9593215,2016-07-05 10:00:00,2016-07-05 13:00:00,0.4,2016-07-05 10:15:00,1,14.04823948210703
2,FMPP0047520906,19.20149,72.9593215,FMPP0047504471,19.234998,73.126749,2016-07-05 10:00:00,2016-07-05 13:00:00,0.68,2016-07-05 11:10:48,1,5.380963180453056
2,FMPP0047504471,19.234998,73.126749,FMPP0047520148,19.220845,73.113371,2016-07-05 10:00:00,2016-07-05 13:00:00,0.34,2016-07-05 11:46:12,1,10.780923061059038
2,FMPP0047520148,19.220845,73.113371,FMPP0047520858,19.222971,73.154395,2016-07-05 10:00:00,2016-07-05 13:00:00,0.18,2016-07-05 12:12:00,1,23.901259101191005
2,FMPP0047520858,19.222971,73.154395,FMPP0047493431,19.209606,73.012426,2016-07-05 13:00:00,2016-07-05 16:00:00,0.68,2016-07-05 13:07:48,1,19.56117829177024
2,FMPP0047493431,19.209606,73.012426,FMPC0116179109,19.197057,72.976308,2016-07-05 13:00:00,2016-07-05 16:00:00,0.16,2016-07-05 13:32:24,1,10.8806804252
2,FMPC0116179109,19.197057,72.976308,FMPP0047495142,19.207899,72.963994,2016-07-05 13:00:00,2016-07-05 16:00:00,0.11,2016-07-05 13:54:00,1,2.742217019977837
2,FMPP0047495142,19.207899,72.963994,FMPC0116154866,19.205808,72.974518,2016-07-05 13:00:00,2016-07-05 16:00:00,0.08,2016-07-05 14:13:48,1,1.5343221075
2,FMPC0116154866,19.205808,72.974518,FMPP0047515149,19.222412,72.987969,2016-07-05 13:00:00,2016-07-05 16:00:00,0.25,2016-07-05 14:43:48,1,18.706504725345283
2,FMPP0047515149,19.222412,72.987969,FMPC0116148746,19.222143,72.98334,2016-07-05 13:00:00,2016-07-05 16:00:00,0.18,2016-07-05 15:09:36,1,26.348841477724793
2,FMPC0116148746,19.222143,72.98334,FMPC0116180065,19.202581,72.965537,2016-07-05 13:00:00,2016-07-05 16:00:00,0.23,2016-07-05 15:38:24,1,18.047786217314616
2,FMPC0116180065,19.202581,72.965537,FMPP0047519033,19.048403,73.016188,2016-07-05 13:00:00,2016-07-05 16:00:00,0.7,2016-07-05 16:35:24,1,16.075377713451466
2,FMPP0047519033,19.048403,73.016188,Sink,19.237481,73.034974,,,1.17,2016-07-05 18:00:36,,
3,Hub,19.237481,73.034974,FMPP0047516500,19.219002,72.953877,2016-07-05 10:00:00,2016-07-05 13:00:00,0.44,2016-07-05 10:15:00,1,14.04823948210703
3,FMPP0047516500,19.219002,72.953877,FMPC0116152959,19.195145,72.989688,2016-07-05 10:00:00,2016-07-05 13:00:00,0.23,2016-07-05 10:43:48,1,1.9919634645923705
3,FMPC0116152959,19.195145,72.989688,FMPC0115970628,19.222996,72.965041,2016-06-05 10:00:00,2016-06-05 13:00:00,0.28,2016-07-05 11:15:36,1,2.084971871714583
3,FMPC0115970628,19.222996,72.965041,FMPC0116179405,19.062154,73.002222,2016-07-05 10:00:00,2016-07-05 13:00:00,0.7,2016-07-05 12:12:36,1,8.823211955501735
3,FMPC0116179405,19.062154,73.002222,FMPC0116175342,19.065593,73.011495,2016-07-05 10:00:00,2016-07-05 13:00:00,0.09,2016-07-05 12:33:00,1,14.123541692287692
3,FMPC0116175342,19.065593,73.011495,FMPP0047508242,19.034168,73.016439,2016-07-05 10:00:00,2016-07-05 13:00:00,0.24,2016-07-05 13:02:24,1,16.523356839031184
3,FMPP0047508242,19.034168,73.016439,FMPC0115833546,19.03607,73.021611,2016-06-05 10:00:00,2016-06-05 13:00:00,0.31,2016-07-05 13:36:00,1,16.03264713340354
3,FMPC0115833546,19.03607,73.021611,FMPC0115625278,19.017294,73.033106,2016-05-05 13:00:00,2016-05-05 16:00:00,0.35,2016-07-05 14:12:00,1,8.488151671584378
3,FMPC0115625278,19.017294,73.033106,FMPP0047502538,19.040662,73.077226,2016-07-05 13:00:00,2016-07-05 16:00:00,0.38,2016-07-05 14:49:48,1,3.319574450347391
3,FMPP0047502538,19.040662,73.077226,FMPC0115977015,19.051827,73.071988,2016-06-05 13:00:00,2016-06-05 16:00:00,0.12,2016-07-05 15:12:00,1,19.56117829177024
3,FMPC0115977015,19.051827,73.071988,FMPP0047516134,19.02962,73.060293,2016-07-05 13:00:00,2016-07-05 16:00:00,0.17,2016-07-05 15:37:12,1,10.780923061059038
3,FMPP0047516134,19.02962,73.060293,FMPP0047517034,19.122403,72.999737,2016-07-05 13:00:00,2016-07-05 16:00:00,0.56,2016-07-05 16:25:48,1,2.0568433187806425
3,FMPP0047517034,19.122403,72.999737,FMPP0047230044,19.114928,73.004662,2016-04-05 16:00:00,2016-04-05 18:00:00,0.17,2016-07-05 16:51:00,1,22.067629122735116
3,FMPP0047230044,19.114928,73.004662,FMPC0116207904,18.984524,73.112854,2016-07-05 16:00:00,2016-07-05 18:00:00,0.84,2016-07-05 17:56:24,1,10.780923061059038
3,FMPC0116207904,18.984524,73.112854,FMPP0047510697,19.198607,72.994292,2016-07-05 16:00:00,2016-07-05 18:00:00,1.21,2016-07-05 19:24:00,0,11.826300793600284
3,FMPP0047510697,19.198607,72.994292,Sink,19.237481,73.034974,,,0.45,2016-07-05 20:06:00,,
4,Hub,19.237481,73.034974,FMPP0047519449,19.112436,73.001786,2016-07-05 10:00:00,2016-07-05 13:00:00,0.98,2016-07-05 10:15:00,1,4.467163829579814
4,FMPP0047519449,19.112436,73.001786,FMPC0116155209,19.084253,72.998246,2016-07-05 10:00:00,2016-07-05 13:00:00,0.15,2016-07-05 10:39:00,1,2.0044779400604567
4,FMPC0116155209,19.084253,72.998246,FMPC0116171496,19.042702,72.899152,2016-07-05 10:00:00,2016-07-05 13:00:00,0.5,2016-07-05 11:24:00,1,18.75978757352339
4,FMPC0116171496,19.042702,72.899152,FMPC0116169777,19.042702,72.899152,2016-07-05 10:00:00,2016-07-05 13:00:00,0.0,2016-07-05 11:39:00,1,18.75978757352339
4,FMPC0116169777,19.042702,72.899152,FMPC0116123842,18.928051,72.820864,2016-07-05 10:00:00,2016-07-05 13:00:00,0.61,2016-07-05 12:30:36,1,2.806037148080526
4,FMPC0116123842,18.928051,72.820864,FMPC0116205220,18.928051,72.820864,2016-07-05 10:00:00,2016-07-05 13:00:00,0.0,2016-07-05 12:45:36,1,1.7957882279246664
4,FMPC0116205220,18.928051,72.820864,FMPP0047507527,18.928051,72.820864,2016-07-05 13:00:00,2016-07-05 16:00:00,0.0,2016-07-05 13:00:36,1,24.302385537183188
4,FMPP0047507527,18.928051,72.820864,FMPC0115929640,19.308396,73.065497,2016-06-05 13:00:00,2016-06-05 16:00:00,1.46,2016-07-05 14:43:12,1,3.7067156683593745
