Iteration Number,Travel Time
0,77.82413861111112
1,73.40217651045603
2,72.6413613888889
3,73.34416611111112
4,71.78802583333331
5,73.14462944444445
6,72.05388944444445
7,67.21833916666665
8,74.76781178823381
9,69.36579500000002
10,73.64921694444445
11,68.20700222222223
12,65.17751694444445
13,71.17238012156714
14,66.3101613888889
15,68.19922944444446
16,73.59318777777779
17,66.50472666666668
18,63.22975249999999
19,67.8169509549005
20,66.53614388888887
21,65.81280416666667
22,69.39163138888888
23,65.72038361111112
24,69.505945
25,69.47792833333331
26,63.5117425
27,67.6922075
28,66.25362694444445
29,66.5685147222222
30,65.59597388888889
31,66.57533166666667
32,64.86576500000001
33,66.2002738888889
34,67.71562722222222
35,64.78748678823382
36,64.96849777777778
37,68.55560555555556
38,64.5896122222222
39,64.43948527777778
40,66.88790138888888
41,68.53242055555555
42,70.49802166666667
43,64.80789722222221
44,67.34751817712274
45,68.91935388888888
46,70.51076333333333
47,66.03573666666668
48,66.63627194444445
49,64.09692027777777
50,65.25491583333334
51,68.58715944444445
52,66.2853825
53,70.4671275
54,62.83187333333333
55,65.37651083333334
56,66.67463944444444
57,68.77771611111112
58,69.78419416666668
59,67.65321750000001
60,66.50783111111112
61,67.40344388888892
62,68.14037472222222
63,65.99587055555557
64,66.97430583333333
65,65.26449555555556
66,67.34144789934491
67,65.62943444444444
68,68.04277194444445
69,65.56079611111112
70,64.5608652777778
71,68.86964138888888
72,69.07545333333334
73,67.94055277777778
74,69.72750833333333
75,66.82234416666668
76,65.70440805555555
77,68.34938000000001
78,65.05866333333336
79,69.27926067712272
80,67.71326805555555
81,68.45070166666667
82,68.9503027777778
83,66.35919333333334
84,65.71985749999999
85,68.87507944444445
86,70.64448000000002
87,71.59018472222223
88,67.59113250000001
89,65.93929416666666
90,68.08671611111109
91,69.7391109549005
92,68.72115762156714
93,71.44768012156717
94,69.52075666666667
95,67.64103027777777
96,65.11833361111111
97,64.70588666666667
98,70.74233416666667
99,65.66853916666668
100,67.3944097222222
101,66.79775944444444
102,69.54322666666667
103,68.34260583333335
104,67.08871805555555
105,67.27320527777778
106,68.37763166666667
107,67.24274111111113
108,65.98604166666668
109,67.53811762156717
110,69.2454888888889
111,69.008665
112,64.74928138888889
113,69.46142166666665
114,67.9094488542454
115,67.01120833333331
116,69.77901722222222
117,73.41365305555556
118,70.5469098437894
119,67.9455506771227
120,69.21539777777778
121,65.42359845490047
122,70.17355444444445
123,67.55263666666666
124,65.54929777777777
125,70.65114651045604
126,65.17664083333334
127,64.07645611111113
128,64.83991555555554
129,67.22012722222222
130,68.69721123267826
131,65.27498638888889
132,68.08699456601158
133,67.14456222222223
134,66.65824706601157
135,67.19426583333336
136,64.21009805555555
137,64.80018666666666
138,64.52094361111111
139,68.77614750000002
140,67.29242333333333
141,70.99636333333332
142,66.79353944444445
143,66.42697928823381
144,66.33825527777778
145,67.35709888888888
146,68.8075611111111
147,64.98521861111112
148,65.50467111111112
149,66.51796166666666
150,66.13576611111111
151,68.07719472222223
152,67.36018166666665
153,67.70862611111112
154,67.11103861111113
155,66.57803472222221
156,67.8895588888889
157,68.62942722222223
158,68.88974888888887
159,68.81009583333332
160,69.08571805555556
161,69.66626055555557
162,68.23248388888888
163,73.55120512156715
164,69.86642805555556
165,68.2662238888889
166,67.7003027777778
167,68.95880972222221
168,71.27464333333333
169,71.75515055555559
170,66.74366111111112
171,69.54884944444444
172,67.90948805555557
173,66.38793472222223
174,70.2348388888889
175,66.00080833333334
176,66.59917027777777
177,67.97829944444445
178,65.94273861111111
179,66.14629111111111
180,66.59373012156712
181,68.48377789934491
182,69.51972789934493
183,68.22684234378937
184,67.51073166666666
185,64.98179694444445
186,69.43420083333335
187,65.67392583333331
188,67.03544277777776
189,65.79099444444444
190,68.4994267882338
191,68.32715734378937
192,66.45323416666668
193,70.17939583333333
194,69.64628249999998
195,69.7984425
196,67.06246722222221
197,69.15843416666667
198,68.79229095490048
199,70.09498250000001
