Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,19.237481,73.034974,FMPC0115018346,19.23869,73.04149,2016-05-03 13:00:00,2016-05-03 16:00:00,0.16,2016-05-03 13:15:00,1,5.380963180453056
1,FMPC0115018346,19.23869,73.04149,FMPP0047151080,19.214236,72.97229,2016-05-03 13:00:00,2016-05-03 16:00:00,0.3,2016-05-03 13:48:00,1,10.780923061059038
1,FMPP0047151080,19.214236,72.97229,FMPP0047150702,19.201698,72.979217,2016-05-03 13:00:00,2016-05-03 16:00:00,0.15,2016-05-03 14:12:00,1,11.496937154667224
1,FMPP0047150702,19.201698,72.979217,FMPP0047146946,19.255296,72.973089,2016-05-03 13:00:00,2016-05-03 16:00:00,0.19,2016-05-03 14:38:24,1,10.780923061059038
1,FMPP0047146946,19.255296,72.973089,FMPP0047143550,19.254228,72.971375,2016-05-03 16:00:00,2016-05-03 18:00:00,0.03,2016-05-03 14:55:12,0,24.302385537183188
1,FMPP0047143550,19.254228,72.971375,FMPP0047141973,19.252891,72.98126,2016-05-03 16:00:00,2016-05-03 18:00:00,0.09,2016-05-03 15:15:36,0,52.0963260216587
1,FMPP0047141973,19.252891,72.98126,FMPP0047092480,19.178665,72.964097,2016-05-03 16:00:00,2016-05-03 18:00:00,0.41,2016-05-03 15:55:12,0,3.238775938573375
1,FMPP0047092480,19.178665,72.964097,FMPP0047139885,19.208509,72.957927,2016-05-03 16:00:00,2016-05-03 18:00:00,0.38,2016-05-03 16:33:00,1,2.0044779400604567
1,FMPP0047139885,19.208509,72.957927,FMPP0047096009,19.206668,72.961262,2016-05-03 16:00:00,2016-05-03 18:00:00,0.09,2016-05-03 16:53:24,1,10.746773252986518
1,FMPP0047096009,19.206668,72.961262,FMPC0114973284,19.099962,73.009165,2016-05-03 16:00:00,2016-05-03 18:00:00,0.67,2016-05-03 17:48:36,1,2.0044779400604567
1,FMPC0114973284,19.099962,73.009165,Sink,19.237481,73.034974,,,1.08,2016-05-03 19:08:24,,
2,Hub,19.237481,73.034974,FMPC0113348598,19.269529,73.046273,2016-04-27 10:00:00,2016-04-27 13:00:00,0.41,2016-04-27 10:15:00,1,3.9070416523125004
2,FMPC0113348598,19.269529,73.046273,FMPP0047138276,19.28929,73.06745,2016-05-03 10:00:00,2016-05-03 13:00:00,0.26,2016-04-27 10:45:36,1,12.040143841507291
2,FMPP0047138276,19.28929,73.06745,FMPP0047133600,19.28929,73.06745,2016-05-03 10:00:00,2016-05-03 13:00:00,0.0,2016-04-27 11:00:36,1,19.944096407533593
2,FMPP0047133600,19.28929,73.06745,FMPP0047165096,19.306728,73.056298,2016-05-03 13:00:00,2016-05-03 16:00:00,0.16,2016-04-27 11:25:12,0,24.302385537183188
2,FMPP0047165096,19.306728,73.056298,FMPC0115015074,19.472429,72.832515,2016-05-03 13:00:00,2016-05-03 16:00:00,1.23,2016-04-27 12:54:00,0,2.0044779400604567
2,FMPC0115015074,19.472429,72.832515,FMPC0115018230,19.282758,72.878303,2016-05-03 13:00:00,2016-05-03 16:00:00,1.05,2016-04-27 14:12:00,1,4.09524902071875
2,FMPC0115018230,19.282758,72.878303,FMPC0115037852,19.281479,72.86337,2016-05-03 13:00:00,2016-05-03 16:00:00,0.19,2016-04-27 14:38:24,1,12.584874321203024
2,FMPC0115037852,19.281479,72.86337,FMPC0115000755,19.294824,72.84869,2016-05-03 13:00:00,2016-05-03 16:00:00,0.35,2016-04-27 15:14:24,1,22.067629122735116
2,FMPC0115000755,19.294824,72.84869,FMPP0047134356,19.303166,72.860367,2016-05-03 16:00:00,2016-05-03 18:00:00,0.16,2016-04-27 15:39:00,0,20.74289804901237
2,FMPP0047134356,19.303166,72.860367,FMPP0047139275,19.343822,72.804126,2016-05-03 16:00:00,2016-05-03 18:00:00,1.61,2016-04-27 17:30:36,1,2.0568433187806425
2,FMPP0047139275,19.343822,72.804126,Sink,19.237481,73.034974,,,1.6,2016-04-27 19:21:36,,
3,Hub,19.237481,73.034974,FMPP0047095263,19.196625,72.974339,2016-05-07 10:00:00,2016-05-07 13:00:00,0.44,2016-05-07 10:15:00,1,13.7725320198375
3,FMPP0047095263,19.196625,72.974339,FMPP0047152316,19.210458,72.985476,2016-05-03 10:00:00,2016-05-03 13:00:00,0.17,2016-05-07 10:40:12,1,12.584874321203024
3,FMPP0047152316,19.210458,72.985476,FMPC0115005261,19.218178,72.970453,2016-05-03 10:00:00,2016-05-03 13:00:00,0.07,2016-05-07 10:59:24,1,14.692615838784297
3,FMPC0115005261,19.218178,72.970453,FMPP0047141655,19.222992,72.960435,2016-05-03 10:00:00,2016-05-03 13:00:00,0.08,2016-05-07 11:19:12,1,11.588998586228126
3,FMPP0047141655,19.222992,72.960435,FMPC0114382933,19.211739,72.95599,2016-04-29 13:00:00,2016-04-29 16:00:00,0.22,2016-05-07 11:47:24,0,2.3689119288333336
3,FMPC0114382933,19.211739,72.95599,FMPP0047127462,19.252891,72.98126,2016-05-03 13:00:00,2016-05-03 16:00:00,0.53,2016-05-07 12:34:12,0,10.780923061059038
3,FMPP0047127462,19.252891,72.98126,FMPP0047134618,19.187869,73.045442,2016-05-03 13:00:00,2016-05-03 16:00:00,0.74,2016-05-07 13:33:36,1,18.75978757352339
3,FMPP0047134618,19.187869,73.045442,FMPP0047146187,19.19613,73.093987,2016-05-03 13:00:00,2016-05-03 16:00:00,0.52,2016-05-07 14:19:48,1,5.380963180453056
3,FMPP0047146187,19.19613,73.093987,FMPP0047138712,19.195898,73.093879,2016-05-03 13:00:00,2016-05-03 16:00:00,0.0,2016-05-07 14:34:48,1,16.80644207796293
3,FMPP0047138712,19.195898,73.093879,FMPC0115043421,19.223212,73.086413,2016-05-03 13:00:00,2016-05-03 16:00:00,0.29,2016-05-07 15:07:12,1,13.500529830192711
3,FMPC0115043421,19.223212,73.086413,FMPC0115015822,19.037264,73.01221,2016-05-03 13:00:00,2016-05-03 16:00:00,1.38,2016-05-07 16:45:00,1,4.62551312746164
