Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,22.739977,88.317647,FMPP0047590061,22.671638,88.461314,2016-05-08 12:00:00,2016-05-08 16:00:00,1.55,2016-05-08 12:15:00,1,19.323901724382107
1,FMPP0047590061,22.671638,88.461314,FMPC0116419571,22.578526,88.365172,2016-05-08 12:00:00,2016-05-08 16:00:00,0.96,2016-05-08 13:27:36,1,10.2314836580625
1,FMPC0116419571,22.578526,88.365172,FMPC0116485018,22.578526,88.365172,2016-05-08 16:00:00,2016-05-08 20:00:00,0.0,2016-05-08 13:42:36,0,14.133136153363717
1,FMPC0116485018,22.578526,88.365172,FMPP0047586851,22.577523,88.352587,2016-05-08 16:00:00,2016-05-08 20:00:00,0.2,2016-05-08 14:09:36,0,5.203163465043334
1,FMPP0047586851,22.577523,88.352587,FMPC0116521952,22.614499,88.373448,2016-05-08 16:00:00,2016-05-08 20:00:00,0.34,2016-05-08 14:45:00,0,5.380963180453056
1,FMPC0116521952,22.614499,88.373448,FMPC0116412939,22.577645,88.366363,2016-05-08 16:00:00,2016-05-08 20:00:00,0.4,2016-05-08 15:24:00,0,12.584874321203024
1,FMPC0116412939,22.577645,88.366363,FMPC0116202371,22.511244,88.346952,2016-05-10 16:00:00,2016-05-10 20:00:00,0.62,2016-05-08 16:16:12,1,12.584874321203024
1,FMPC0116202371,22.511244,88.346952,FMPP0047619319,22.511009,88.349406,2016-05-08 16:00:00,2016-05-08 20:00:00,0.07,2016-05-08 16:35:24,1,10.780923061059038
1,FMPP0047619319,22.511009,88.349406,FMPC0116422843,22.569831,88.36177,2016-05-08 16:00:00,2016-05-08 20:00:00,0.62,2016-05-08 17:27:36,1,12.584874321203024
1,FMPC0116422843,22.569831,88.36177,FMPP0047583852,22.509341,88.364247,2016-05-08 16:00:00,2016-05-08 20:00:00,0.67,2016-05-08 18:22:48,1,12.091570344498946
1,FMPP0047583852,22.509341,88.364247,FMPP0047591536,22.513079,88.329959,2016-05-08 16:00:00,2016-05-08 20:00:00,0.7,2016-05-08 19:19:48,1,3.238775938573375
1,FMPP0047591536,22.513079,88.329959,Sink,22.739977,88.317647,,,1.89,2016-05-08 21:28:12,,
2,Hub,22.739977,88.317647,FMPP0047582314,22.640887499999998,88.429913,2016-05-08 08:00:00,2016-05-08 12:00:00,1.55,2016-05-08 08:15:00,1,12.091570344498946
2,FMPP0047582314,22.640887499999998,88.429913,FMPC0116427046,22.467018,88.390382,2016-05-08 08:00:00,2016-05-08 12:00:00,0.64,2016-05-08 09:08:24,1,11.826300793600284
2,FMPC0116427046,22.467018,88.390382,FMPP0047586216,22.51069,88.348132,2016-05-08 08:00:00,2016-05-08 12:00:00,0.58,2016-05-08 09:58:12,1,16.51998991822488
2,FMPP0047586216,22.51069,88.348132,FMPC0116426161,22.521136,88.363684,2016-05-08 08:00:00,2016-05-08 12:00:00,0.23,2016-05-08 10:27:00,1,10.8806804252
2,FMPC0116426161,22.521136,88.363684,FMPC0116445400,22.539646,88.367084,2016-05-08 12:00:00,2016-05-08 16:00:00,0.21,2016-05-08 10:54:36,0,3.238775938573375
2,FMPC0116445400,22.539646,88.367084,FMPP0047585643,22.540633,88.371043,2016-05-08 12:00:00,2016-05-08 16:00:00,0.1,2016-05-08 11:15:36,0,52.0963260216587
2,FMPP0047585643,22.540633,88.371043,FMPP0047584321,22.570964,88.369416,2016-05-08 12:00:00,2016-05-08 16:00:00,0.18,2016-05-08 11:41:24,0,24.302385537183188
2,FMPP0047584321,22.570964,88.369416,FMPP0047583987,22.573604,88.37019,2016-05-08 12:00:00,2016-05-08 16:00:00,0.09,2016-05-08 12:01:48,1,14.133136153363717
2,FMPP0047583987,22.573604,88.37019,Sink,22.739977,88.317647,,,1.55,2016-05-08 13:49:48,,
3,Hub,22.739977,88.317647,FMPC0116484185,22.506383,88.350654,2016-05-08 12:00:00,2016-05-08 16:00:00,1.55,2016-05-08 12:15:00,1,13.993601805989556
