Iteration Number,Travel Time
0,115.39267444444441
1,116.83007385948575
2,119.55440929085394
3,116.7734866372635
4,109.52124623529842
5,111.33055719281904
6,107.58125194444445
7,105.32876888888886
8,112.2829016372635
9,101.42859540196511
10,111.34326830393015
11,101.5696441372635
12,109.95905481700636
13,105.01200302615239
14,105.23347040196508
15,104.81756250000001
16,97.50396151307619
17,99.57620901307621
18,106.22453219281907
19,103.69590163726355
20,97.33419179085396
21,105.9746854019651
22,95.01007885948572
23,97.94721956863177
24,100.9812480261524
25,102.82840151307619
26,101.9865899705969
27,98.74306398367301
28,96.20651191504128
29,101.55137472222222
30,97.07634262418729
31,102.15657040196508
32,104.87805497059684
33,101.52362790196513
34,98.67949055555556
35,99.53904135948575
36,92.60367774837462
37,96.0626066666667
38,95.4154024705968
39,95.43954706863175
40,99.49550941504127
41,101.80420608170797
42,95.13838524837462
43,96.82305845752066
44,95.61926734640954
45,95.49091083333334
46,96.69557595752065
47,95.0868562352984
48,98.99516345752065
49,99.75242691504128
50,95.41672456863176
51,93.39411567974285
52,92.62880166666667
53,94.5651701241873
54,95.53828135948574
55,93.53041873529841
56,95.3101826241873
57,99.13366345752067
58,88.75312222222222
59,102.07667274837459
60,96.58009373529842
61,96.41263361111112
62,95.88251512418732
63,100.6582591666667
64,97.01981817974286
65,94.81293373529842
66,100.48875067974286
67,94.42419429085402
68,96.73090679085395
69,95.60835358170793
70,94.95781262418731
71,94.89068944444445
72,94.68019250000003
73,98.53946635948574
74,97.76110913726352
75,93.8380540130762
76,94.85022317974287
77,97.35233027777775
78,93.93439512418732
79,92.8317165130762
80,95.6943183039302
81,95.7069461111111
82,92.61988206863174
83,95.68278663726349
84,97.89377595752063
85,91.62912166666666
86,93.99723108170794
87,94.60056388888889
88,96.49338676145082
89,92.69187774837462
90,95.09724305555554
91,90.80644095752064
92,92.62088138888888
93,97.2355880261524
94,94.22556833333334
95,94.5830054019651
96,93.37230497059684
97,93.62777787256192
98,96.33505
99,93.73260138888892
100,94.11070444444445
101,96.92709179085396
102,97.93720817974285
103,93.48411052615242
104,93.05379635948574
105,98.70120595752064
106,94.45415108170793
107,95.46610944444444
108,96.37329929085396
109,95.37427234640955
110,95.2292325
111,92.45177222222222
112,92.91902302615239
113,94.63823234640952
114,96.76193734640954
115,94.50886179085396
116,92.12043330393018
117,91.35314317974286
118,95.3413941372635
119,93.79783135948573
