Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,19.237481,73.034974,FMPC0115629865,19.20644,72.963271,05-05-2016 10.00,05-05-2016 13.00,0.39,05-05-2016 10.15,1,2.38135716
1,FMPC0115629865,19.20644,72.963271,FMPP0047312225,19.211739,72.95599,05-05-2016 10.00,05-05-2016 13.00,0.19,05-05-2016 10.41,1,2.313823712
1,FMPP0047312225,19.211739,72.95599,FMPP0047235111,19.2095,72.955,05-04-2016 13.00,05-04-2016 16.00,0.07,05-05-2016 11.00,0,1.465590601
1,FMPP0047235111,19.2095,72.955,FMPP0047352189,19.155205,72.99577,05-05-2016 13.00,05-05-2016 16.00,0.62,05-05-2016 11.52,0,10.78092306
1,FMPP0047352189,19.155205,72.99577,FMPP0047345431,18.996142,73.10864,05-05-2016 13.00,05-05-2016 16.00,0.68,05-05-2016 12.48,0,23.9012591
1,FMPP0047345431,18.996142,73.10864,FMPP0047313134,18.98788,73.106253,05-05-2016 13.00,05-05-2016 16.00,0.14,05-05-2016 13.12,1,12.58487432
1,FMPP0047313134,18.98788,73.106253,FMPC0115630363,19.009768,73.111571,05-05-2016 13.00,05-05-2016 16.00,0.48,05-05-2016 13.55,1,2.122649461
1,FMPC0115630363,19.009768,73.111571,FMPP0047323151,19.04814,73.022134,05-05-2016 13.00,05-05-2016 16.00,0.42,05-05-2016 14.36,1,5.38096318
1,FMPP0047323151,19.04814,73.022134,FMPP0047348322,19.073475,73.002162,05-05-2016 13.00,05-05-2016 16.00,0.14,05-05-2016 14.59,1,2.00447794
1,FMPP0047348322,19.073475,73.002162,FMPC0115637443,19.061589,73.00298,05-05-2016 13.00,05-05-2016 16.00,0.07,05-05-2016 15.18,1,8.823211956
1,FMPC0115637443,19.061589,73.00298,FMPP0047348769,19.062154,73.002222,05-05-2016 13.00,05-05-2016 16.00,0.02,05-05-2016 15.34,1,12.09157034
1,FMPP0047348769,19.062154,73.002222,FMPP0047353029,19.028108,73.039473,05-05-2016 13.00,05-05-2016 16.00,0.26,05-05-2016 16.05,1,8.823211956
1,FMPP0047353029,19.028108,73.039473,FMPP0047323178,19.028946,73.05889,05-05-2016 13.00,05-05-2016 16.00,0.11,05-05-2016 16.27,1,24.30238554
1,FMPP0047323178,19.028946,73.05889,FMPC0115631605,19.119441,72.997734,05-05-2016 13.00,05-05-2016 16.00,0.54,05-05-2016 17.14,0,17.01693835
1,FMPC0115631605,19.119441,72.997734,FMPP0047353718,19.188198,72.942938,05-05-2016 13.00,05-05-2016 16.00,0.95,05-05-2016 18.26,0,10.78092306
1,FMPP0047353718,19.188198,72.942938,Sink,19.237481,73.034974,,,0.79,05-05-2016 19.28,,
2,Hub,19.237481,73.034974,FMPP0047345550,19.202777,72.965496,05-05-2016 10.00,05-05-2016 13.00,0.38,05-05-2016 10.15,1,11.49693715
2,FMPP0047345550,19.202777,72.965496,FMPP0047345794,19.222061,72.959349,05-05-2016 10.00,05-05-2016 13.00,0.18,05-05-2016 10.40,1,8.488151672
2,FMPP0047345794,19.222061,72.959349,FMPC0115627859,19.242019,72.983063,05-05-2016 10.00,05-05-2016 13.00,0.36,05-05-2016 11.17,1,2.122649461
2,FMPC0115627859,19.242019,72.983063,FMPP0047328059,19.24118,72.982023,05-05-2016 10.00,05-05-2016 13.00,0,05-05-2016 11.32,1,12.58487432
2,FMPP0047328059,19.24118,72.982023,FMPP0047344407,19.250341,72.979582,05-05-2016 10.00,05-05-2016 13.00,0.1,05-05-2016 11.53,1,10.78092306
2,FMPP0047344407,19.250341,72.979582,FMPC0115649206,19.221553,72.982797,05-05-2016 10.00,05-05-2016 13.00,0.23,05-05-2016 12.22,1,10.78092306
2,FMPC0115649206,19.221553,72.982797,FMPC0115630805,19.221692,72.983864,05-05-2016 13.00,05-05-2016 16.00,0.06,05-05-2016 12.40,0,2.056843319
2,FMPC0115630805,19.221692,72.983864,FMPC0115650008,19.228729,72.965687,05-05-2016 13.00,05-05-2016 16.00,0.3,05-05-2016 13.13,1,8.823211956
2,FMPC0115650008,19.228729,72.965687,FMPP0047349250,19.274231,72.960965,05-05-2016 13.00,05-05-2016 16.00,0.25,05-05-2016 13.43,1,10.78092306
2,FMPP0047349250,19.274231,72.960965,FMPP0047344928,19.19894,72.978713,05-05-2016 13.00,05-05-2016 16.00,0.22,05-05-2016 14.12,1,24.30238554
2,FMPP0047344928,19.19894,72.978713,FMPP0047349613,19.197627,72.976334,05-05-2016 13.00,05-05-2016 16.00,0.06,05-05-2016 14.30,1,11.82630079
2,FMPP0047349613,19.197627,72.976334,FMPP0047347866,19.213427,72.959498,05-05-2016 13.00,05-05-2016 16.00,0.14,05-05-2016 14.54,1,1.18007411
2,FMPP0047347866,19.213427,72.959498,FMPP0047346260,19.206899,72.963479,05-05-2016 13.00,05-05-2016 16.00,0.06,05-05-2016 15.12,1,24.30238554
2,FMPP0047346260,19.206899,72.963479,FMPP0047328723,19.185401,72.987925,05-05-2016 16.00,05-05-2016 18.00,0.22,05-05-2016 15.40,0,12.58487432
2,FMPP0047328723,19.185401,72.987925,Sink,19.237481,73.034974,,,0.67,05-05-2016 16.36,,
3,Hub,19.237481,73.034974,FMPC0115585421,19.298149,73.063214,05-05-2016 13.00,05-05-2016 16.00,0.48,05-05-2016 13.15,1,12.58487432
3,FMPC0115585421,19.298149,73.063214,FMPP0047350263,19.234322,73.1223495,05-05-2016 13.00,05-05-2016 16.00,0.59,05-05-2016 14.05,1,10.17963706
3,FMPP0047350263,19.234322,73.1223495,FMPC0115654437,19.237756,73.126434,05-05-2016 16.00,05-05-2016 18.00,0.05,05-05-2016 14.23,0,11.82630079
