Iteration Number,Travel Time
0,65.33573805555557
1,67.87734972222222
2,63.51640388888889
3,64.95814527777776
4,65.46185472222223
5,61.77175888888888
6,63.10052722222222
7,64.00591444444444
8,58.4999661111111
9,66.09776138888887
10,69.75091638888888
11,62.36387027777777
12,67.11025555555557
13,62.84206472222221
14,60.10941972222222
15,64.86661000000001
16,64.1876636111111
17,65.98191333333335
18,66.46528361111109
19,61.505698611111114
20,62.77826722222223
21,66.94205888888888
22,62.380305277777786
23,63.478061666666676
24,68.38789861111111
25,63.21177527777778
26,62.25928861111111
27,62.60838805555555
28,65.49219972222221
29,64.71048305555556
30,56.31360194444444
31,62.42633583333331
32,62.047379722222246
33,63.02018833333334
34,62.229893888888896
35,66.5620975
36,62.16415194444444
37,63.85826000000001
38,63.37341861111112
39,64.91290305555555
40,66.20599138888889
41,63.97516472222222
42,62.164141388888886
43,59.660183333333336
44,63.64072250000002
45,64.87302638888889
46,62.29728944444445
47,58.45952222222222
48,63.76078111111112
49,62.22045444444446
50,62.558692777777786
51,61.96064750000002
52,64.78862944444447
53,62.68631805555556
54,62.02671500000002
55,61.86085861111112
56,62.67719777777778
57,56.11702027777779
58,63.13417972222222
59,63.025803611111115
60,63.201755277777785
61,64.21837416666668
62,62.01140166666668
63,55.123312777777784
64,56.69612694444446
65,61.25786694444446
66,62.786308055555565
67,58.11730472222222
68,60.91989194444445
69,65.39435611111114
70,62.56083888888889
71,57.68155444444446
72,57.66198972222223
73,57.66576361111112
74,65.5853613888889
75,62.94013000000002
76,58.11879194444446
77,57.42613666666669
78,58.25256527777778
79,62.71842305555556
80,62.57524444444445
81,57.407152777777796
82,61.51737305555555
83,63.592898611111124
84,62.352182222222226
85,57.40715277777778
86,63.56477444444445
87,63.202381944444454
88,61.65862666666666
89,62.48689055555556
90,60.87794694444445
91,56.61337638888891
92,58.778166666666664
93,62.47575500000001
94,60.49531500000001
95,61.71224305555555
96,55.047076666666676
97,60.31037472222222
98,63.64617944444445
99,64.53983194444447
100,63.17801666666668
101,64.29086611111111
102,61.57835500000001
103,61.10159666666667
104,58.05732055555557
105,55.39313083333334
106,61.98348000000001
107,62.20430416666667
108,63.5733075
109,58.175361666666674
110,61.668596388888886
111,68.84658027777779
112,63.944545277777785
113,62.86357416666668
114,62.1181913888889
115,63.79086416666665
116,56.53047888888888
117,62.0385138888889
118,61.7973913888889
119,57.15370444444444
120,54.98619111111111
121,54.55887111111112
122,61.196493333333336
123,54.81068555555556
124,63.54636694444444
125,56.569743333333335
126,62.28901194444444
127,54.55887111111112
128,62.26793583333333
129,63.54636694444444
130,63.36124388888889
131,65.10846138888888
132,62.65453444444445
133,63.54636694444444
134,63.65752638888889
135,54.55887111111112
136,60.25102666666667
137,61.2875738888889
138,60.80431250000001
139,59.058581944444455
140,61.864832222222226
141,67.01536166666668
142,67.89231805555556
143,55.73725777777779
144,62.77038222222222
145,63.75037972222222
146,62.42725194444446
147,61.62598166666666
148,58.495942777777785
149,62.56591388888891
150,63.54636694444444
151,63.54636694444444
152,62.23849694444445
153,62.77038222222222
154,64.60681083333334
155,62.28716916666667
156,63.46847305555556
157,62.77038222222222
158,55.737257777777785
159,62.67162527777778
160,60.483394722222236
161,62.28716916666667
162,55.73725777777779
163,63.75037972222222
164,63.54636694444444
165,62.77038222222222
166,63.54636694444446
167,63.54636694444444
168,64.87601138888888
169,63.35933138888889
170,64.38100750000001
171,69.72857055555556
172,55.74994416666667
173,62.955933055555555
174,60.629586666666654
175,63.46847305555556
176,63.37524500000001
177,60.25675416666666
178,61.25411194444445
179,62.42725194444446
180,63.19433000000001
181,64.2845825
182,62.174254444444436
183,62.43776722222222
184,60.554680000000005
185,60.94206972222223
186,60.80431250000001
187,62.461920555555565
188,60.42972805555555
189,62.461920555555565
190,54.28010388888889
191,62.461920555555565
192,63.982184722222215
193,61.84744833333335
194,60.25675416666666
195,63.05568027777778
196,62.07111666666668
197,63.14233583333335
198,62.37957833333333
199,62.07111666666668
200,62.75745916666668
201,61.65665055555555
202,61.65665055555555
203,63.219381388888884
204,62.80223222222223
205,62.75745916666667
206,62.80223222222223
207,62.75745916666668
208,62.52937555555556
209,62.07111666666668
210,60.83413333333334
211,60.530617777777785
212,54.852879166666675
213,62.52937555555557
214,58.49346138888889
215,58.4934613888889
216,60.92142166666667
217,62.11249472222222
218,54.98619111111111
219,60.42972805555556
220,62.52937555555555
221,60.42972805555555
222,60.44564166666666
223,62.75745916666668
224,60.55375083333333
225,54.296017500000005
226,58.97429222222223
227,55.485203888888904
228,60.55375083333333
229,62.52937555555555
230,55.73725777777779
231,62.53385972222223
232,62.11447750000001
233,62.533859722222225
234,63.55323638888889
235,62.904705
236,62.52937555555555
237,61.16630888888888
238,63.55323638888889
239,64.41455111111111
240,58.97429222222223
241,63.134993888888886
242,62.52937555555557
243,58.97429222222223
244,62.96934027777779
245,62.53385972222224
246,60.42972805555556
247,62.70232583333333
248,62.70232583333333
249,62.11447750000001
250,62.52937555555555
251,62.92870222222221
252,62.53385972222224
253,63.077245277777784
254,62.910211944444455
255,62.53385972222223
256,62.52937555555555
257,62.92870222222222
258,61.48914000000001
259,61.62609277777778
260,61.489140000000006
261,62.92870222222222
262,63.41527500000001
263,61.734436666666674
264,61.95049222222222
265,63.08782583333334
266,61.73443666666668
267,58.27172111111111
268,61.1353527777778
269,61.19843361111112
270,62.25263138888889
271,61.489140000000006
272,62.354921944444456
273,62.99248305555556
274,62.354921944444456
275,61.734436666666674
276,63.19869861111112
277,62.66782694444446
278,61.99864138888889
279,68.322755
280,62.79639
281,61.48914000000001
282,63.22083555555556
283,62.79639000000001
284,62.94380472222224
285,61.176337777777775
286,63.23974722222224
287,63.307144722222226
288,63.11003027777779
289,61.95049222222223
290,61.95049222222222
291,62.88219944444445
292,63.51998111111112
293,63.82739805555557
294,63.82739805555557
295,62.1984813888889
296,62.33947638888889
297,62.666653333333336
298,62.66665333333334
299,62.666653333333336
300,62.66665333333333
301,62.666653333333336
302,62.666653333333336
303,62.66665333333334
304,62.666653333333336
305,62.66665333333334
306,62.33947638888889
307,62.666653333333336
308,62.66665333333334
309,62.339476388888905
310,62.666653333333336
311,62.3394763888889
312,62.3394763888889
313,62.66665333333335
314,62.666653333333336
315,62.66665333333334
316,62.33947638888889
317,62.666653333333336
318,62.666653333333336
319,62.3394763888889
320,62.66665333333334
321,62.33947638888888
322,62.33947638888888
323,62.66665333333334
324,62.3394763888889
325,62.666653333333336
326,62.66665333333334
327,62.666653333333336
328,62.666653333333336
329,62.666653333333336
330,62.666653333333336
331,61.1353527777778
332,62.66665333333334
333,62.33947638888889
334,62.666653333333336
335,62.33947638888889
336,62.666653333333336
337,62.33947638888888
338,62.33947638888888
339,62.3394763888889
340,62.33947638888889
341,62.33947638888889
342,62.666653333333336
343,62.33947638888889
344,62.33947638888889
345,62.3394763888889
346,62.3394763888889
347,62.339476388888905
348,62.3394763888889
349,62.666653333333336
350,62.66665333333334
351,62.66665333333334
352,62.3394763888889
353,62.66665333333333
354,62.66665333333334
355,62.666653333333336
356,62.33947638888889
357,62.666653333333336
358,62.33947638888889
359,62.33947638888889
360,62.66665333333333
361,62.66665333333334
362,62.3394763888889
363,62.666653333333336
364,62.33947638888888
365,62.66665333333334
366,62.666653333333336
367,62.3394763888889
368,62.666653333333336
369,62.33947638888889
370,62.3394763888889
371,62.66665333333335
372,62.666653333333336
373,62.33947638888889
374,62.666653333333336
375,62.66665333333333
376,62.33947638888889
377,62.33947638888889
378,62.666653333333336
379,62.33947638888889
380,62.66665333333334
381,62.666653333333336
382,62.666653333333336
383,62.33947638888888
384,62.33947638888889
385,62.666653333333336
386,62.666653333333336
387,62.33947638888889
388,62.33947638888889
389,62.3394763888889
390,62.33947638888889
391,62.23798027777778
392,62.66665333333334
393,62.66665333333334
394,62.66665333333334
395,62.66665333333334
396,62.3394763888889
