Iteration Number,Travel Time
0,52.17772260923033
1,51.23678809895836
2,50.372967952835644
3,51.953400664785896
4,56.941351710069455
5,47.80093169560186
6,56.905423588686354
7,48.94016399811922
8,50.65397128616898
9,53.969534275897004
10,47.357380650318305
11,51.058760730613436
12,54.99890421006946
13,49.40160288700812
14,52.71639122034144
15,54.25659267505788
16,51.4680086545139
17,53.27466664424192
18,52.00740816478589
19,50.69210324508102
20,51.65410434172455
21,49.46414350839121
22,50.28103329644099
23,50.10200372034145
24,52.90873184172454
25,52.49469844256366
26,50.38087378616899
27,52.59815671006945
28,49.00844858868635
29,49.082729063946765
30,50.20621100839121
31,50.26973239728011
32,55.4125604014757
33,49.82762066478589
34,49.97029996310764
35,50.02203837673613
36,45.74826323061343
37,49.878137609230336
38,46.69404961950232
39,50.92462399811922
40,50.10589010923033
41,45.6978936400463
42,47.992081432291684
43,49.59185733145256
44,50.03738469979746
45,55.640700745081034
46,51.92693955367477
47,48.636178230613446
48,51.11072976562501
49,51.45051865451391
50,50.39703906394678
51,49.84577809895835
52,53.65195130063659
53,50.92038532118056
54,48.193723098958344
55,51.981311987847235
56,50.15698108868636
57,46.293054897280115
58,50.412603932291674
59,52.30037948784724
60,50.58890393229168
61,49.60520004340279
62,51.994499275897
63,51.66333643229167
64,48.55593421006946
65,45.579447397280106
66,48.208496695601866
67,50.75754171006946
68,55.88315483145257
69,46.914856286168984
70,51.76098754340279
71,50.16968754340278
72,51.42681594256367
73,47.641555598958334
74,51.08443087673612
75,51.74288829644098
76,48.66114171006944
77,52.718111154513906
78,47.08683788700811
79,50.151548866464125
80,51.64959489728011
81,50.54767442201969
82,50.54418128616899
83,49.83042538700812
84,52.74752559895835
85,54.77847623480904
86,50.12512448784723
87,52.12962942201968
88,50.58677233145256
89,50.0868081647859
90,53.77186567925348
91,49.95278380063659
92,50.620454275897
93,51.20465921006945
94,51.45770532118057
95,47.55305032118057
96,48.824904765625014
97,47.64013517505788
98,47.378977952835655
99,52.00880414424191
100,52.91592899811923
101,47.2424223972801
102,45.92261434172455
103,52.29518136646412
104,47.766908164785896
105,49.06205198784723
106,48.4618536545139
107,46.35902566478589
108,49.10235323061344
109,50.89853081090858
110,48.41029378616898
111,46.48415684172455
112,47.6603355331308
113,51.660530321180566
114,49.689776432291666
115,48.11408705367477
116,46.432060109230335
117,49.93644032118057
118,48.96989025535302
119,48.89048442201969
120,46.924361563946775
121,51.03206747757524
122,46.63975323061344
123,44.91610996310765
124,53.28868074508103
125,49.32152677589699
126,48.550668786169
127,52.35553510923034
128,50.896163866464136
129,49.8748636545139
130,49.74902399811923
131,49.54919004340279
132,51.94336331090859
133,52.45566976562501
134,48.46842399811923
135,55.56387324508103
136,52.373174765625016
137,46.56631872034145
138,52.22377525535302
139,48.23404643229168
140,49.04992671006946
141,46.53558184172455
142,49.1224436545139
143,49.22746587673612
144,49.05979525535302
145,44.07415100839121
146,46.13290211950232
147,46.29565455367477
148,46.53927344256367
149,50.77338025535301
150,49.84004032118057
151,49.52200719979747
152,48.47895976562501
153,50.060504144241904
154,46.80670517505787
155,49.67426976562501
156,47.71066497757524
157,47.35402983145255
158,46.81243211950232
159,48.91885886646413
160,46.37294961950232
161,51.608496987847225
162,45.68603483145256
163,47.00914260923034
164,49.385569487847235
165,47.609773720341444
166,51.039132609230336
167,48.83018969979748
168,46.489878442563665
169,47.059671286168985
170,51.27684108868635
171,50.2251230331308
172,51.91770081090858
173,49.53718608868635
174,51.665641366464136
175,46.97433295283565
176,48.64143914424192
177,47.90605233145256
178,48.82587038700811
179,51.75017969979747
180,50.41779386646413
181,48.9651598972801
182,51.12653497757525
183,51.108106498119234
184,48.70143809895835
185,50.97729497757524
186,45.98394434172455
187,48.70143809895835
188,51.965871710069464
189,49.3910269220197
190,47.29920961950232
191,45.89660934172455
192,46.498434275897
193,50.83413893229169
194,51.34734608868636
195,51.196015321180575
196,47.371609275897
197,51.06067997757525
198,45.908578998119225
199,50.89184282118057
200,47.06641038700812
201,49.14843538700811
202,49.14843538700812
203,47.551128998119225
204,48.87473094256367
205,49.29715010923033
206,50.46408421006946
207,46.15179149811922
208,50.662426366464125
209,51.339500043402786
210,49.359646154513904
211,50.905893310908574
212,47.37985094256368
213,50.43850899811923
214,51.84912136646413
215,51.97152254340277
216,48.670219977575236
217,48.240535598958346
218,49.35387122034144
219,52.066600810908575
220,52.018173786169
221,47.80815017505788
222,50.131992265625
223,49.7333711545139
224,49.972733654513895
225,49.903366498119226
226,50.89243643229168
227,49.84639143229168
228,46.862501498119215
229,50.57486809895834
230,53.29891164424192
231,52.38903858868636
232,50.527679275897
233,49.46659483145257
234,51.92486594256368
235,49.98795948784723
236,53.92995491174771
237,53.624690876736125
238,50.4261461545139
239,47.938832675057874
240,55.15781630063659
241,48.90411004340279
242,56.97486636646414
243,51.82030983145255
244,45.57465010923034
245,46.62849045283565
246,53.83435040147571
247,50.7275261545139
248,50.19371038700812
249,58.06524657841437
250,51.63435414424191
251,54.10541102285881
252,54.26654157841436
253,53.929045255353024
254,47.14858017505787
255,47.8875080331308
256,50.054390043402776
257,51.25914448784724
258,50.387293654513904
259,49.716219765625006
260,46.8714898972801
261,46.96249461950233
262,47.79875615451389
263,50.73139997757525
264,50.3338630331308
265,52.11992996310766
266,45.82155600839121
267,55.20180018952548
268,50.61116942201969
269,52.69782795283566
270,51.4406844220197
271,50.50254393229168
272,50.421416432291686
273,52.28622108868635
274,47.290388720341454
275,47.86726239728011
276,49.560865387008114
277,49.36125948784723
278,51.09182192201968
279,47.13408746310765
280,51.09759108868635
281,50.71383698784724
282,51.324421710069466
283,51.18873942201969
284,45.88449461950232
285,50.24735282118055
286,48.99287878616898
287,49.96026316478588
288,51.12901421006945
289,50.26074726562501
290,45.70299323061344
291,53.069544699797476
292,52.69190469979746
293,51.480943654513894
294,50.386863720341445
295,54.11538963396991
296,49.70687788700812
297,48.364549765625014
298,46.997784897280106
299,52.04649969979747
