Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,22.739977,88.317647,FMPP0047224485,22.601906,88.405258,2016-05-04 16:00:00,2016-05-04 20:00:00,1.7,2016-05-04 16:15:00,1,11.826300793600284
1,FMPP0047224485,22.601906,88.405258,FMPP0047247970,22.57381,88.36549,2016-05-04 08:00:00,2016-05-04 12:00:00,0.73,2016-05-04 17:13:48,0,12.584874321203024
1,FMPP0047247970,22.57381,88.36549,FMPC0115437237,22.559867,88.367775,2016-05-04 08:00:00,2016-05-04 12:00:00,0.08,2016-05-04 17:33:36,0,12.32001559614
1,FMPC0115437237,22.559867,88.367775,FMPP0047246576,22.557134,88.363817,2016-05-04 12:00:00,2016-05-04 16:00:00,0.05,2016-05-04 17:51:36,0,12.584874321203024
1,FMPP0047246576,22.557134,88.363817,FMPP0047227483,22.574063,88.371037,2016-05-04 12:00:00,2016-05-04 16:00:00,0.1,2016-05-04 18:12:36,0,11.826300793600284
1,FMPP0047227483,22.574063,88.371037,FMPC0115284202,22.56784,88.358444,2016-05-04 12:00:00,2016-05-04 16:00:00,0.24,2016-05-04 18:42:00,0,19.323901724382107
1,FMPC0115284202,22.56784,88.358444,FMPP0047229132,22.569394,88.360269,2016-05-04 16:00:00,2016-05-04 20:00:00,0.08,2016-05-04 19:01:48,1,26.398896795104164
1,FMPP0047229132,22.569394,88.360269,FMPC0114195718,22.579921,88.354049,2016-05-02 16:00:00,2016-05-02 20:00:00,0.18,2016-05-04 19:27:36,1,14.133136153363717
1,FMPC0114195718,22.579921,88.354049,FMPP0047244846,22.595383,88.361753,2016-05-04 16:00:00,2016-05-04 20:00:00,0.19,2016-05-04 19:54:00,1,10.324261082776461
1,FMPP0047244846,22.595383,88.361753,FMPP0047233882,22.524775,88.397215,2016-05-04 16:00:00,2016-05-04 20:00:00,0.76,2016-05-04 20:54:36,1,14.450450201236329
1,FMPP0047233882,22.524775,88.397215,Sink,22.739977,88.317647,,,1.7,2016-05-04 22:51:36,,
2,Hub,22.739977,88.317647,FMPC0115284952,22.524018,88.3996,2016-05-04 12:00:00,2016-05-04 16:00:00,1.7,2016-05-04 12:15:00,1,14.320339670000001
2,FMPC0115284952,22.524018,88.3996,FMPP0047247098,22.524943,88.400092,2016-05-04 12:00:00,2016-05-04 16:00:00,0.03,2016-05-04 12:31:48,1,1.993888010774444
2,FMPP0047247098,22.524943,88.400092,FMPP0047245568,22.577523,88.352587,2016-05-04 12:00:00,2016-05-04 16:00:00,0.62,2016-05-04 13:24:00,1,3.319574450347391
2,FMPP0047245568,22.577523,88.352587,FMPP0047245725,22.564775,88.362598,2016-05-04 12:00:00,2016-05-04 16:00:00,0.28,2016-05-04 13:55:48,1,10.324261082776461
2,FMPP0047245725,22.564775,88.362598,FMPP0047233969,22.544486,88.356259,2016-05-04 12:00:00,2016-05-04 16:00:00,0.3,2016-05-04 14:28:48,1,26.398896795104164
2,FMPP0047233969,22.544486,88.356259,FMPC0115286705,22.604283,88.377101,2016-05-04 12:00:00,2016-05-04 16:00:00,0.33,2016-05-04 15:03:36,1,16.825771894860996
2,FMPC0115286705,22.604283,88.377101,FMPP0047246222,22.60455,88.374045,2016-05-04 12:00:00,2016-05-04 16:00:00,0.09,2016-05-04 15:24:00,1,12.584874321203024
2,FMPP0047246222,22.60455,88.374045,FMPP0047233561,22.515537,88.402318,2016-05-04 16:00:00,2016-05-04 20:00:00,0.8,2016-05-04 16:27:00,1,19.56117829177024
2,FMPP0047233561,22.515537,88.402318,FMPP0047228034,22.515537,88.402318,2016-05-04 16:00:00,2016-05-04 20:00:00,0.0,2016-05-04 16:42:00,1,19.56117829177024
2,FMPP0047228034,22.515537,88.402318,FMPP0047244909,22.529376,88.342051,2016-05-04 16:00:00,2016-05-04 20:00:00,0.6,2016-05-04 17:33:00,1,14.133136153363717
2,FMPP0047244909,22.529376,88.342051,FMPP0047245263,22.912924,88.410528,2016-05-04 16:00:00,2016-05-04 20:00:00,1.97,2016-05-04 19:46:12,1,10.324261082776461
2,FMPP0047245263,22.912924,88.410528,Sink,22.739977,88.317647,,,1.7,2016-05-04 21:43:12,,
