Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,22.739977,88.317647,FMPC0114936621,22.461641,88.358793,2016-05-03 08:00:00,2016-05-03 12:00:00,2.47,2016-05-03 08:15:00,1,19.56117829177024
1,FMPC0114936621,22.461641,88.358793,FMPC0114930635,22.526759,88.366357,2016-05-07 08:00:00,2016-05-07 12:00:00,0.92,2016-05-03 09:25:12,1,10.574349349537036
1,FMPC0114930635,22.526759,88.366357,FMPP0047110040,22.53509,88.36459,2016-05-03 08:00:00,2016-05-03 12:00:00,0.04,2016-05-03 09:42:36,1,10.324261082776461
1,FMPP0047110040,22.53509,88.36459,FMPP0047109170,22.535555,88.367646,2016-05-03 08:00:00,2016-05-03 12:00:00,0.07,2016-05-03 10:01:48,1,12.32001559614
1,FMPP0047109170,22.535555,88.367646,FMPC0114928154,22.535336,88.368358,2016-05-03 08:00:00,2016-05-03 12:00:00,0.01,2016-05-03 10:17:24,1,16.998515066795314
1,FMPC0114928154,22.535336,88.368358,FMPP0047114347,22.515236,88.354339,2016-05-03 08:00:00,2016-05-03 12:00:00,0.28,2016-05-03 10:49:12,1,3.238775938573375
1,FMPP0047114347,22.515236,88.354339,FMPP0047106989,22.517204,88.351845,2016-05-03 08:00:00,2016-05-03 12:00:00,0.02,2016-05-03 11:05:24,1,12.040143841507291
1,FMPP0047106989,22.517204,88.351845,FMPC0115118050,22.509239,88.364956,2016-05-03 12:00:00,2016-05-03 16:00:00,0.24,2016-05-03 11:34:48,0,5.53091300503999
1,FMPC0115118050,22.509239,88.364956,FMPC0114931508,22.516349,88.347796,2016-05-03 12:00:00,2016-05-03 16:00:00,0.27,2016-05-03 12:06:00,1,16.825771894860996
1,FMPC0114931508,22.516349,88.347796,FMPP0047105403,22.624741999999998,88.41621950000001,2016-05-03 12:00:00,2016-05-03 16:00:00,1.07,2016-05-03 13:25:12,1,12.584874321203024
1,FMPP0047105403,22.624741999999998,88.41621950000001,FMPP0047107279,22.611455,88.400184,2016-05-03 12:00:00,2016-05-03 16:00:00,0.26,2016-05-03 13:55:48,1,12.584874321203024
