Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,22.739977,88.317647,FMPC0114933760,22.656249,88.396966,2016-05-03 16:00:00,2016-05-03 20:00:00,2.88,2016-05-03 16:15:00,1,18.75978757352339
1,FMPC0114933760,22.656249,88.396966,FMPC0114928792,22.619445,88.391043,2016-05-03 16:00:00,2016-05-03 20:00:00,0.94,2016-05-03 17:26:24,1,14.55182127114264
1,FMPC0114928792,22.619445,88.391043,FMPC0114945798,22.57294,88.370853,2016-05-03 16:00:00,2016-05-03 20:00:00,0.47,2016-05-03 18:09:36,1,14.133136153363717
1,FMPC0114945798,22.57294,88.370853,FMPP0047098991,22.572172,88.362467,2016-05-03 16:00:00,2016-05-03 20:00:00,0.15,2016-05-03 18:33:36,1,16.51998991822488
1,FMPP0047098991,22.572172,88.362467,FMPC0114195718,22.579921,88.354049,2016-05-02 16:00:00,2016-05-02 20:00:00,0.16,2016-05-03 18:58:12,1,14.133136153363717
1,FMPC0114195718,22.579921,88.354049,FMPP0047109322,22.566044,88.353615,2016-05-07 16:00:00,2016-05-07 20:00:00,0.23,2016-05-03 19:27:00,1,16.075377713451466
1,FMPP0047109322,22.566044,88.353615,FMPP0047114226,22.563398,88.351308,2016-05-03 16:00:00,2016-05-03 20:00:00,0.02,2016-05-03 19:43:12,1,12.584874321203024
1,FMPP0047114226,22.563398,88.351308,FMPP0047109230,22.537719,88.35392,2016-05-03 16:00:00,2016-05-03 20:00:00,0.39,2016-05-03 20:21:36,1,12.584874321203024
1,FMPP0047109230,22.537719,88.35392,FMPP0047115340,22.515272,88.356032,2016-05-03 16:00:00,2016-05-03 20:00:00,0.12,2016-05-03 20:43:48,1,2.3813571602584793
1,FMPP0047115340,22.515272,88.356032,FMPP0047115402,22.540252,88.369128,2016-05-03 16:00:00,2016-05-03 20:00:00,0.32,2016-05-03 21:18:00,0,10.2314836580625
1,FMPP0047115402,22.540252,88.369128,Sink,22.739977,88.317647,,,2.75,2016-05-04 00:18:00,,
2,Hub,22.739977,88.317647,FMPC0115118998,22.507286,88.345681,2016-05-03 12:00:00,2016-05-03 16:00:00,2.03,2016-05-03 12:15:00,1,28.005586553587495
2,FMPC0115118998,22.507286,88.345681,FMPC0114944636,22.506866,88.35111,2016-05-03 12:00:00,2016-05-03 16:00:00,0.12,2016-05-03 12:37:12,1,12.584874321203024
2,FMPC0114944636,22.506866,88.35111,FMPP0047174573,22.527474,88.352878,2016-05-03 12:00:00,2016-05-03 16:00:00,0.18,2016-05-03 13:03:00,1,16.893455575522758
2,FMPP0047174573,22.527474,88.352878,FMPC0114931508,22.516349,88.347796,2016-05-03 12:00:00,2016-05-03 16:00:00,0.16,2016-05-03 13:27:36,1,16.825771894860996
2,FMPC0114931508,22.516349,88.347796,FMPP0047112898,22.522107,88.347373,2016-05-03 12:00:00,2016-05-03 16:00:00,0.04,2016-05-03 13:45:00,1,17.371867297748057
2,FMPP0047112898,22.522107,88.347373,FMPC0114948798,22.477321,88.37739099999999,2016-05-03 12:00:00,2016-05-03 16:00:00,0.36,2016-05-03 14:21:36,1,2.3138237115092597
