Van No,Start Node,Start Latitude,Start Longitude,End Node,End Latitude,End Longitude,Slot Start Time,Slot End Time,Time to Travel,Hitting Time,Slot Adherence,Load
1,Hub,28.714921,77.315002,FMPP0047476111,28.681221,77.329449,2016-05-07 14:00:00,2016-05-07 20:00:00,0.74,2016-05-07 14:15:00,1,17.550147158608997
1,FMPP0047476111,28.681221,77.329449,FMPP0047513361,28.599124,77.297955,2016-05-07 14:00:00,2016-05-07 20:00:00,0.49,2016-05-07 14:59:24,1,8.823211955501735
1,FMPP0047513361,28.599124,77.297955,FMPP0047380019,28.595472,77.298404,2016-05-06 14:00:00,2016-05-06 20:00:00,0.06,2016-05-07 15:18:00,1,15.196173711496114
1,FMPP0047380019,28.595472,77.298404,FMPP0047529565,28.696625,77.22591,2016-05-07 14:00:00,2016-05-07 20:00:00,0.97,2016-05-07 16:31:12,1,26.398896795104164
1,FMPP0047529565,28.696625,77.22591,FMPC0116304039,28.710303,77.18269,2016-05-07 14:00:00,2016-05-07 20:00:00,0.21,2016-05-07 16:58:48,1,14.450450201236329
1,FMPC0116304039,28.710303,77.18269,FMPP0047544128,28.679028,77.088007,2016-05-07 14:00:00,2016-05-07 20:00:00,0.46,2016-05-07 17:41:24,1,1.9726998525000001
1,FMPP0047544128,28.679028,77.088007,FMPP0047543017,28.624456,77.112478,2016-05-07 14:00:00,2016-05-07 20:00:00,0.85,2016-05-07 18:47:24,1,18.75978757352339
1,FMPP0047543017,28.624456,77.112478,FMPP0047540592,28.582674,77.081678,2016-05-07 14:00:00,2016-05-07 20:00:00,0.79,2016-05-07 19:49:48,1,16.16481051944531
1,FMPP0047540592,28.582674,77.081678,FMPP0047469770,28.573737,77.217249,2016-05-07 14:00:00,2016-05-07 20:00:00,0.96,2016-05-07 21:02:24,0,7.5683388571875
1,FMPP0047469770,28.573737,77.217249,Sink,28.714921,77.315002,,,1.75,2016-05-07 23:02:24,,
2,Hub,28.714921,77.315002,FMPC0115619221,28.706623999999998,77.287171,2016-05-05 08:00:00,2016-05-05 14:00:00,0.48,2016-05-05 08:15:00,1,1.9726998525000001
2,FMPC0115619221,28.706623999999998,77.287171,FMPP0047501753,28.686871,77.280409,2016-05-07 08:00:00,2016-05-07 14:00:00,0.21,2016-05-05 08:42:36,1,0.9153549748419444
